#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 680.000000 and 720.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:02.521 CEST
#QUERYTIME 310 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8510187599,85,10187599,-1,636.1135,857.9034,690.3151,-33.45,335.2,38.33,39404,3.41700015E14,3.76300003E14,1.1747,1311.0,1159.0,4.086,0.0746,0.4247,0.0653,0.6657,0.5857,0.4977,0.4534,0.5608,-0.6928,651,878,706,764448207
8510188536,85,10188536,-1,724.5966,924.0139,681.8489,-477.11,34.01,-525.62,6460,5.6020001E13,5.7840002E13,0.6307,727.5,668.7,5.651,0.0486,0.3089,0.0368,0.337,0.7013,0.6486,0.9818,0.0196,0.189,741,946,698,766373731
8510188703,85,10188703,-1,627.6629,846.2206,692.7128,432.03,666.72,-162.83,9858,8.5489999E13,8.8389999E13,0.7265,798.4,752.6,4.84,0.0153,0.2464,0.0142,0.4122,0.9227,0.6635,-0.6029,0.1804,0.7771,642,866,709,764444899
8510189732,85,10189732,-1,700.3824,816.51,699.514,-294.97,117.19,226.71,9998,8.6699997E13,9.1009996E13,0.7336,813.2,761.4,5.181,0.0144,0.2422,0.0258,0.3981,0.7291,0.5906,-0.6103,0.7777,0.151,717,836,716,765290593
8510191060,85,10191060,-1,696.3641,846.1748,695.8518,-386.99,-29.32,-90.98,5529,4.7950001E13,5.0420001E13,0.6025,638.0,596.5,3.431,0.0417,0.2751,0.0305,0.3481,0.6111,0.4309,-0.2013,0.0203,0.9793,713,866,712,765372685
8510192336,85,10192336,-1,711.6455,936.745,696.5275,26.11,-77.82,-13.82,8441,7.32E13,7.8640004E13,0.6986,763.9,676.9,2.904,0.0763,0.435,0.0951,0.4133,0.6553,0.4688,0.9688,0.2339,0.0814,728,959,713,765625032
8510192641,85,10192641,-1,691.7449,943.7045,701.0149,-469.28,-240.75,63.01,5755,4.9909999E13,5.0339999E13,0.6023,663.3,649.0,5.833,0.033,0.1514,0.0172,0.3213,0.8284,0.7376,0.9756,-0.1776,-0.1292,708,966,717,765881067
8510193333,85,10193333,-1,637.2093,864.5474,690.8442,197.37,-183.05,-554.27,17584,1.52499994E14,1.59999997E14,0.8812,1003.0,981.5,7.557,0.0099,0.2,0.038,0.4603,0.8996,0.6711,0.9316,-0.3502,-0.0969,652,885,707,764450346
8510193501,85,10193501,-1,632.7251,990.5301,705.2704,-199.9,-129.88,206.16,10520,9.1229996E13,9.2960004E13,0.7387,808.6,765.2,4.563,0.0152,0.2226,0.0448,0.4087,0.8594,0.5885,-0.414,0.4343,0.8,647,1014,722,767074617
8510193875,85,10193875,-1,635.6951,862.1724,690.6447,86.26,749.49,-217.38,5471,4.7439998E13,5.7420001E13,0.6291,789.7,602.1,4.814,0.0701,0.9269,0.0354,0.3443,0.9296,0.5529,0.5539,0.5757,0.6014,650,882,707,764450463
8510194042,85,10194042,-1,657.8158,971.3021,704.4227,181.41,-31.86,-321.84,4692,4.069E13,5.2140001E13,0.6091,750.3,564.5,4.677,0.1948,0.8175,0.1224,0.3306,0.8629,0.5905,-0.7753,0.5676,0.2769,673,994,721,767112634
8510194407,85,10194407,-1,628.9882,847.9738,692.1936,-110.56,-105.89,-548.68,15785,1.36900002E14,1.41899998E14,0.8446,913.7,866.9,4.154,0.0501,0.1689,0.027,0.4722,0.6733,0.5238,0.7166,0.692,0.0872,644,868,708,764445030
8510195413,85,10195413,-1,744.1295,947.0654,712.7678,-183.22,88.2,377.5,11936,1.03499996E14,1.126E14,0.7857,901.1,835.4,6.599,0.051,0.2846,0.0104,0.4091,0.7093,0.585,0.3817,0.8579,0.344,761,969,729,765979443
8510196083,85,10196083,-1,724.3282,868.6832,704.3658,-190.81,-135.03,-92.71,8074,7.002E13,7.2999999E13,0.6816,749.4,677.9,3.44,0.0435,0.2827,0.0415,0.387,0.5344,0.4707,0.8208,-0.5384,0.1908,741,889,721,765398771
8510197205,85,10197205,-1,734.9019,941.9926,711.7175,295.49,287.58,384.92,5812,5.0399998E13,5.754E13,0.6294,600.7,588.6,2.554,0.1669,0.2276,0.0778,0.4105,0.4439,0.2079,0.6923,-0.463,0.5534,752,964,728,765977590
8510197446,85,10197446,-1,744.668,944.1872,710.9218,-532.31,342.07,274.6,7877,6.8309999E13,7.4770004E13,0.6872,730.4,661.7,3.089,0.1353,0.3307,0.0625,0.405,0.4645,0.3397,-0.6612,0.7422,0.1089,762,966,727,765980345
8510197476,85,10197476,-1,743.9142,950.3146,714.2686,135.76,22.76,223.21,5909,5.124E13,5.7630001E13,0.63,748.3,669.0,7.329,0.086,0.4277,0.0925,0.32,0.8139,0.7064,-0.3182,0.3764,0.8701,761,973,731,765979389
8510197811,85,10197811,-1,723.7817,998.1971,716.6153,84.75,-307.49,295.38,5439,4.7169998E13,5.0260001E13,0.602,662.0,603.6,4.203,0.0796,0.3221,0.0837,0.3402,0.6508,0.456,0.5201,0.7854,-0.3356,741,1022,733,765930604
8510198840,85,10198840,-1,689.2997,944.4023,704.595,-386.76,-208.84,-270.87,5868,5.0889998E13,5.3779999E13,0.6155,695.2,651.3,6.006,0.0288,0.2599,0.0113,0.3371,0.6209,0.5447,0.9854,-0.1627,-0.051,705,967,721,765859323
8510199038,85,10199038,-1,709.6943,899.1342,706.3178,-391.21,243.77,-194.87,7197,6.2410002E13,6.5039998E13,0.6558,759.0,668.8,4.405,0.0833,0.4286,0.0394,0.3677,0.6117,0.4892,0.9217,0.1325,0.3645,726,920,723,765542081
8509553607,85,9553607,-1,559.9357,787.634,713.2119,-28.87,606.45,-298.56,16948,1.47000004E14,1.60699993E14,0.8814,999.0,857.2,3.103,0.0523,0.4498,0.0503,0.5098,0.619,0.4497,0.8883,-0.4572,0.0429,573,806,730,771574803
8509646212,85,9646212,-1,610.5462,781.3908,690.7388,292.77,394.16,421.72,6503,5.6400001E13,5.8679999E13,0.6338,731.7,710.4,7.928,0.0176,0.2079,0.0211,0.3249,0.7545,0.5656,0.7927,0.366,0.4875,625,800,707,770710954
8509649119,85,9649119,-1,616.6872,779.8831,691.3052,-330.57,250.45,-8.57,11239,9.7469996E13,1.06599998E14,0.7735,861.6,752.2,3.52,0.1334,0.34,0.0248,0.4411,0.7009,0.4637,0.0789,0.9969,-0.0083,631,798,707,770957992
8509649347,85,9649347,-1,607.5665,794.9711,697.6765,-576.27,-739.4,341.2,5934,5.146E13,5.6180001E13,0.6245,682.8,640.2,5.435,0.0354,0.2528,0.0372,0.3329,0.8928,0.7076,0.6881,0.076,-0.7216,622,814,714,770713228
8509652658,85,9652658,-1,606.0492,789.4432,698.9371,-279.06,630.39,-2.26,7669,6.6510001E13,6.8500001E13,0.6673,719.0,674.4,3.844,0.0442,0.2296,0.0787,0.3776,0.7042,0.6504,0.9679,-0.093,0.2334,620,808,715,770713321
8509655216,85,9655216,-1,606.5196,793.4893,697.8226,-241.63,7.53,116.06,19037,1.65100002E14,1.69600004E14,0.9014,1071.0,1011.0,7.593,0.0161,0.2932,0.0186,0.462,0.8086,0.6746,0.7152,0.6474,-0.2635,621,812,714,770713245
8509745283,85,9745283,-1,974.0455,754.1254,685.4001,256.65,81.4,212.81,5698,4.941E13,5.0200001E13,0.6016,684.2,666.1,6.969,0.0201,0.1937,0.0654,0.3176,0.9478,0.6332,0.4434,0.8934,0.0723,997,772,701,704910048
8509755200,85,9755200,-1,918.7792,792.9767,699.5806,13.05,79.79,264.43,9961,8.6379996E13,8.8760004E13,0.7276,864.4,805.0,7.173,0.0341,0.2927,0.0328,0.3759,0.6719,0.6536,0.9473,-0.3149,-0.0593,940,812,716,705570406
8509757634,85,9757634,-1,999.7237,772.5443,703.5017,165.14,262.28,132.44,8037,6.97E13,7.1849996E13,0.6779,740.6,683.7,3.774,0.0981,0.2274,0.0466,0.3858,0.6256,0.4527,0.1863,0.9825,-0.0071,1023,791,720,704878262
8509758135,85,9758135,-1,909.6976,788.4811,702.5875,379.02,63.69,208.88,8703,7.5469999E13,7.8719998E13,0.699,745.3,707.9,4.17,0.0351,0.1987,0.0553,0.3916,0.6456,0.3995,0.6194,0.307,0.7225,931,807,719,705572671
8509764006,85,9764006,-1,961.9775,785.2877,719.0509,51.75,-17.72,348.6,8912,7.729E13,7.9840003E13,0.7022,752.7,723.9,4.641,0.0212,0.1596,0.0163,0.3829,0.7112,0.4984,0.2947,0.5576,-0.776,985,804,736,704721603
8509852737,85,9852737,-1,50.3213,994.461,680.6783,27.51,-71.44,610.09,9467,8.2100003E13,8.4780004E13,0.7164,855.3,777.7,6.529,0.0566,0.3301,0.0374,0.3705,0.6793,0.5668,-0.3124,0.69,0.653,51,1018,697,903255300
8509856714,85,9856714,-1,18.2512,901.5709,681.9714,255.17,-588.96,325.6,8247,7.1519997E13,7.4450003E13,0.6862,780.5,692.8,4.025,0.1246,0.3204,0.0664,0.3847,0.7568,0.405,-0.1086,0.8578,-0.5024,18,923,698,903001373
8509857719,85,9857719,-1,139.8826,894.5507,680.176,64.9,-203.53,16.82,7554,6.551E13,6.8440002E13,0.6672,752.1,720.0,6.538,0.0235,0.2172,0.0224,0.3554,0.6028,0.5319,-0.5906,0.5843,0.5566,143,916,696,900892681
8509858291,85,9858291,-1,72.4192,975.733,686.361,-6.16,-48.65,159.61,7486,6.4919999E13,6.6070002E13,0.6593,745.3,714.7,6.207,0.0389,0.1889,0.0321,0.3488,0.7249,0.5745,0.1677,-0.2134,0.9624,74,999,702,902397241
8509860226,85,9860226,-1,90.5398,880.2999,683.8301,76.71,-0.01,-196.29,6765,5.867E13,6.4850001E13,0.655,679.2,644.5,4.156,0.06,0.1936,0.0199,0.3629,0.5182,0.4782,-0.2292,0.8629,0.4504,92,901,700,902737365
8509860804,85,9860804,-1,7.0822,932.3779,688.8489,-202.2,-725.38,201.37,9376,8.1309997E13,9.032E13,0.7317,776.9,737.6,5.146,0.0044,0.2097,0.0308,0.402,0.6046,0.5097,0.3634,0.8971,-0.2514,7,954,705,903713776
8509861017,85,9861017,-1,18.6198,894.3651,687.7121,271.9,-444.42,231.97,7588,6.5800002E13,7.0700002E13,0.6743,774.3,679.3,4.516,0.0616,0.4085,0.0488,0.3715,0.7307,0.5146,-0.0694,0.0579,0.9959,19,915,704,903744896
8509861020,85,9861020,-1,163.5403,903.5595,683.5896,-271.13,-219.85,-7.04,12062,1.04600003E14,1.13499997E14,0.7859,838.6,762.9,2.898,0.181,0.315,0.0326,0.4627,0.84,0.4343,0.1882,0.6029,-0.7753,167,925,699,900811911
8509861696,85,9861696,-1,193.8621,812.1855,696.1676,-340.45,255.14,667.88,6151,5.334E13,6.1240001E13,0.6428,679.8,626.3,4.509,0.0494,0.2784,0.0404,0.3561,0.6774,0.5242,0.8911,-0.4466,0.0804,198,831,712,899259569
8509861944,85,9861944,-1,161.3781,803.7321,692.1431,-145.82,155.18,187.65,6958,6.034E13,6.3909998E13,0.6521,680.7,644.8,3.531,0.1347,0.2488,0.0299,0.3824,0.463,0.2479,0.1159,0.8202,0.5602,165,823,708,899027326
8509862641,85,9862641,-1,94.1703,966.0428,686.8516,-26.72,-124.85,23.98,19751,1.71300006E14,1.77100007E14,0.9134,1115.0,995.3,6.548,0.0562,0.3986,0.0335,0.4621,0.8227,0.6808,0.1085,0.9938,-0.025,96,989,703,902319498
8509862823,85,9862823,-1,198.1177,908.7217,695.4009,-3.93,-33.2,265.03,12915,1.11999996E14,1.17000001E14,0.7919,848.3,800.1,3.682,0.0496,0.2176,0.0416,0.4625,0.5036,0.3834,0.1506,0.594,0.7903,202,930,712,899852550
8509863054,85,9863054,-1,90.3638,884.3027,686.34,-247.84,-154.06,-116.19,21521,1.86600005E14,1.98200007E14,0.9436,1043.0,926.3,2.658,0.0668,0.4041,0.0642,0.5639,0.5009,0.3415,0.3188,0.4416,0.8387,92,905,702,902737467
8509863324,85,9863324,-1,134.3806,898.0172,689.3698,-221.31,-61.44,177.93,10652,9.2379999E13,9.7149996E13,0.7498,803.7,735.0,2.98,0.1429,0.3125,0.0585,0.4459,0.4627,0.3081,-0.3938,0.4399,0.8071,137,919,705,901650123
8509863670,85,9863670,8509871968,45.9539,963.084,708.0272,-1059.32,-1125.22,-44.68,250,2.16799995E12,5.3079999E13,0.4679,260.2,236.6,33.27,0.058,0.3213,9.0E-4,0.1322,0.9361,0.7785,-0.5923,0.6216,0.5127,47,986,725,903464228
8509864861,85,9864861,-1,133.1081,805.0237,689.7185,110.31,758.16,-185.57,8956,7.7670004E13,7.9989999E13,0.7027,800.5,736.9,5.213,0.0406,0.2613,0.0446,0.3764,0.8519,0.6728,0.2484,0.5862,0.7712,136,824,706,898995226
8509865491,85,9865491,-1,129.056,893.8342,693.4452,106.34,-29.67,-222.65,6826,5.92E13,6.292E13,0.6488,694.6,646.2,3.905,0.0467,0.2347,0.077,0.3632,0.7456,0.6173,0.8043,0.5935,0.029,132,915,710,901649667
8509866358,85,9866358,8509862641,93.9897,966.4891,686.8848,61.88,642.17,344.65,1304,1.13100005E13,6.3440001E13,0.4782,483.3,412.7,13.47,0.0164,0.6313,0.0102,0.2073,0.856,0.6871,0.7162,-0.4174,0.5593,96,989,703,902319498
8509866642,85,9866642,-1,133.277,989.9829,691.7234,239.59,-703.96,-249.04,4744,4.1139999E13,5.4209999E13,0.6172,757.3,563.2,4.632,0.1167,0.9322,0.1121,0.3377,0.7775,0.592,0.5464,-0.7508,0.3713,136,1013,708,901289735
8509866810,85,9866810,-1,77.7557,920.4591,694.7609,-167.1,-374.35,-102.54,13436,1.16499998E14,1.18400001E14,0.7966,925.0,884.8,6.793,0.0127,0.2547,0.0233,0.4252,0.9575,0.8745,0.8353,0.5471,-0.054,79,942,711,901947592
8510200278,85,10200278,-1,702.7396,821.6837,708.4104,-99.92,62.06,-127.04,23297,2.01999996E14,2.11899996E14,0.9683,1107.0,1019.0,5.447,0.0529,0.2968,0.0211,0.5219,0.8442,0.5885,0.5933,0.8015,0.0752,719,841,725,765293709
8510200419,85,10200419,-1,745.2534,936.9293,710.6365,-173.13,339.08,22.48,6331,5.49E13,5.6280002E13,0.6249,679.9,648.8,4.756,0.036,0.175,0.0459,0.3407,0.6028,0.5359,-0.6412,0.7668,-0.0301,763,959,727,765615423
8510201510,85,10201510,-1,638.2793,948.4752,718.0704,100.87,-259.96,164.56,6857,5.9460001E13,6.147E13,0.6437,756.7,728.7,8.199,0.0178,0.249,0.0313,0.3393,0.7915,0.6286,-0.2911,0.749,0.5952,653,971,735,767040405
8510202342,85,10202342,-1,692.4725,839.813,710.6995,-33.58,4.92,-177.35,7587,6.5800002E13,7.0409999E13,0.6735,756.0,674.0,4.205,0.0377,0.3717,0.0595,0.3809,0.8247,0.5964,-0.0695,0.9909,0.115,709,859,727,765283975
8510203179,85,10203179,-1,735.49,940.0547,718.068,-28.86,300.06,-10.44,23297,2.01999996E14,2.12599992E14,0.9689,1094.0,995.9,4.624,0.0317,0.3021,0.0188,0.5345,0.6635,0.4579,0.4188,-0.4407,0.794,753,962,735,765977170
8510204697,85,10204697,8510203179,735.3832,940.4958,717.5702,230.84,-374.52,415.64,302,2.61899996E12,7.9479997E13,0.6417,231.0,232.7,38.51,0.0539,0.2074,0.0024,0.2345,0.8352,0.7939,0.1021,0.8983,-0.4273,753,963,734,765977172
8510205093,85,10205093,-1,703.523,825.4777,708.3336,-409.92,-408.47,-377.89,9130,7.9180004E13,8.4739998E13,0.7164,790.5,715.8,4.149,0.086,0.3257,0.0537,0.4143,0.6464,0.6376,0.6722,-0.5398,0.5067,720,845,725,765266578
8510198859,85,10198859,-1,798.1464,958.1301,718.7614,-207.48,108.91,416.26,5649,4.8989999E13,5.1259998E13,0.6057,692.7,634.7,5.458,0.0247,0.3196,0.0179,0.3261,0.7151,0.5589,0.364,0.71,-0.6028,817,981,736,710543442
8510289556,85,10289556,-1,858.0242,986.2319,688.244,148.13,289.86,127.18,6056,5.2520001E13,5.3199998E13,0.6133,717.6,670.4,6.425,0.0246,0.258,0.0161,0.3194,0.6706,0.6058,0.5236,0.1361,0.841,878,1009,704,709301835
8510290647,85,10290647,-1,812.7735,870.9164,690.5345,26.42,-263.6,-153.12,10364,8.988E13,9.6550001E13,0.7481,826.0,767.4,5.168,0.0089,0.2703,0.0206,0.4008,0.7965,0.6825,0.9548,0.1504,-0.2563,832,891,707,711889446
8510290846,85,10290846,-1,800.4736,844.3704,682.687,396.43,168.44,-362.26,6105,5.2940002E13,5.5150002E13,0.6208,750.0,697.5,8.042,0.0707,0.3117,0.1033,0.3244,0.695,0.5959,0.4214,-0.4153,0.8062,819,864,699,712944182
8510292215,85,10292215,-1,866.6361,817.4291,685.3534,-264.21,-53.12,16.08,14304,1.24000001E14,1.34599997E14,0.8334,1039.0,915.5,7.784,0.0251,0.4679,0.0273,0.4183,0.7175,0.6417,0.1286,0.7287,-0.6726,887,837,701,711984889
8510293879,85,10293879,-1,865.4802,987.7514,702.5331,339.66,436.08,-281.82,4461,3.8690001E13,5.2300001E13,0.6103,736.0,566.3,5.743,0.1253,0.8668,0.1564,0.3247,0.7853,0.5593,0.7034,0.3546,0.6161,886,1011,719,709322430
8510294694,85,10294694,-1,811.588,866.5756,690.801,5.38,617.37,-107.81,21879,1.89699998E14,2.00699997E14,0.9507,1027.0,957.8,3.986,0.0696,0.2422,0.0714,0.5377,0.8413,0.7473,0.578,0.7551,-0.3094,831,887,707,711025343
8510295212,85,10295212,8510294694,810.925,866.7053,690.9653,785.45,-610.7,-33.2,2777,2.40800005E13,8.2990001E13,0.6921,509.2,511.5,14.66,0.0176,0.1996,0.0113,0.3084,0.9301,0.8687,0.0083,0.9303,0.3668,830,887,707,711025340
8510295491,85,10295491,8510294694,811.8475,866.6979,690.3528,-91.54,642.03,-529.09,282,2.44600013E12,5.4649999E13,0.5212,230.5,248.9,38.24,0.0576,0.05408,7.0E-4,0.1928,0.9485,0.8263,0.9078,0.0061,-0.4193,831,887,706,711025336
8510296881,85,10296881,-1,851.7898,930.3487,709.7107,33.03,-249.97,227.64,14124,1.225E14,1.42000007E14,0.8472,1078.0,858.1,5.871,0.0773,0.7129,0.0869,0.4421,0.683,0.5377,-0.2616,-0.0244,0.9649,872,952,726,708987086
8510299649,85,10299649,-1,833.7323,926.7598,715.2945,-373.49,-95.5,324.26,6525,5.6589998E13,6.222E13,0.6463,753.0,676.3,6.338,0.0667,0.3834,0.0879,0.3337,0.8956,0.7645,0.8156,-0.4924,-0.304,853,949,732,709031778
8510300162,85,10300162,-1,821.6317,931.4461,713.056,-199.62,-242.25,284.9,5563,4.8239999E13,5.1760001E13,0.6077,707.9,641.5,6.191,0.0401,0.3615,0.0352,0.3249,0.7214,0.5724,0.6824,-0.1188,0.7212,841,953,730,709029516
8510300841,85,10300841,-1,844.2572,867.0352,705.1052,-346.69,-69.87,-257.57,5998,5.2019998E13,5.3619999E13,0.6149,796.6,733.8,10.41,0.0378,0.3969,0.0068,0.3013,0.8147,0.6452,-0.3451,0.2579,0.9025,864,887,722,711926209
8510301135,85,10301135,-1,817.0281,901.7492,713.1994,-111.93,253.33,324.79,9814,8.5110003E13,8.7280002E13,0.7232,783.2,740.7,4.252,0.031,0.2085,0.0385,0.4051,0.7609,0.4561,0.059,0.8355,0.5463,836,923,730,708914401
8510302117,85,10302117,-1,808.8582,898.3674,711.4764,84.93,206.79,118.22,6513,5.6479999E13,5.8529998E13,0.6332,726.7,644.4,4.223,0.0332,0.3821,0.0908,0.349,0.9178,0.6491,0.0352,0.947,0.3194,828,919,728,710859967
8510304866,85,10304866,-1,834.2506,913.699,717.475,-214.72,447.02,268.32,6223,5.3970001E13,5.4720001E13,0.6192,686.7,662.1,5.638,0.0233,0.1868,0.0532,0.3303,0.866,0.7722,0.1641,0.416,0.8945,854,935,734,709021387
8510306499,85,10306499,-1,823.1358,865.6395,713.8058,33.12,245.19,-297.88,6083,5.275E13,5.5740002E13,0.623,646.6,605.3,2.555,0.2385,0.2957,0.0515,0.3969,0.319,0.2162,0.8447,-0.0159,-0.535,842,886,730,711895276
8510310010,85,10310010,-1,824.7301,867.1813,715.7057,-247.59,274.5,-548.74,7682,6.6620001E13,6.8749999E13,0.6683,754.7,682.6,4.301,0.0216,0.321,0.0594,0.371,0.7325,0.6549,0.7589,0.056,-0.6487,844,887,732,711895529
8509860164,85,9860164,8509861974,108.7568,833.6414,683.3805,107.4,287.62,-218.26,3833,3.32399997E13,5.2470001E13,0.5463,559.4,517.7,3.088,0.0956,0.4244,0.0321,0.3228,0.6255,0.6154,0.9373,-0.2808,0.2064,111,853,699,904537381
8509860921,85,9860921,-1,145.2079,814.786,686.988,-321.73,189.66,390.39,32892,2.85199988E14,3.096E14,1.0996,1160.0,1070.0,3.126,0.0322,0.261,0.0326,0.6336,0.8486,0.4865,0.474,0.5997,0.6447,148,834,703,898616213
8509861974,85,9861974,-1,109.3087,833.4313,683.3434,-729.21,221.23,76.98,9482,8.2230001E13,8.8230003E13,0.7262,783.2,733.4,4.601,0.0482,0.2354,0.0576,0.4009,0.5745,0.561,0.9704,-0.1608,-0.1801,111,853,699,904537381
8509862438,85,9862438,-1,128.898,810.155,682.6072,94.33,522.74,-340.04,10579,9.1739998E13,1.01099999E14,0.7598,863.7,767.1,5.064,0.0301,0.4074,0.0483,0.4167,0.7579,0.5159,-0.4203,-0.0754,0.9042,131,829,698,898264416
8509862508,85,9862508,-1,4.4459,858.7258,685.9192,61.59,-448.97,-77.54,21503,1.86499996E14,1.90399994E14,0.9347,1097.0,1017.0,6.178,0.0171,0.2669,0.0413,0.4823,0.8406,0.6934,0.6698,-0.0807,0.7381,4,879,702,904148419
8509862742,85,9862742,-1,123.71,833.2708,687.4007,-142.82,29.86,219.52,7014,6.0829999E13,6.6709998E13,0.6612,726.4,630.9,2.555,0.0845,0.4316,0.0243,0.4005,0.4823,0.3307,0.5794,0.3044,0.7561,126,853,703,904551794
8509863015,85,9863015,-1,82.3659,851.4276,683.7278,-141.08,-147.05,-310.84,6872,5.9599999E13,6.12E13,0.6427,737.7,671.0,4.997,0.0186,0.2861,0.0095,0.3509,0.5698,0.4893,0.922,-0.2031,-0.3297,84,871,700,904408681
8509863508,85,9863508,-1,104.7855,836.3777,685.8289,-85.76,-112.64,-427.06,5817,5.0449999E13,5.1820001E13,0.6079,652.6,642.2,5.421,0.0095,0.1927,0.0252,0.3298,0.898,0.7377,0.4687,0.8199,-0.3287,107,856,702,904538967
8509864339,85,9864339,-1,68.0435,845.6815,685.7548,-78.76,-36.39,-181.34,10702,9.2809999E13,9.538E13,0.745,854.2,821.5,7.027,0.042,0.2384,0.0267,0.3936,0.7165,0.5753,0.9482,-0.3175,0.0015,69,865,702,904409658
8509864348,85,9864348,-1,109.2189,854.4208,685.6952,-89.36,-193.58,-288.11,6675,5.7890002E13,5.9290002E13,0.6359,731.9,681.8,5.916,0.0468,0.2752,0.0469,0.3376,0.7524,0.6016,-0.098,0.9219,0.3749,111,874,702,904650681
8509864898,85,9864898,8509860921,145.4207,814.4322,686.5004,-2256.87,-917.42,67.86,253,2.19400005E12,5.0719999E13,0.4393,238.6,245.8,33.35,0.039,0.04688,1.0E-4,0.1227,0.8498,0.7112,0.8618,-0.1524,-0.4839,148,833,702,898616235
8509865163,85,9865163,-1,98.9313,829.8724,686.1923,156.54,310.95,-80.86,16084,1.39500001E14,1.46699993E14,0.8574,966.2,905.5,5.676,0.0355,0.2599,0.0194,0.4715,0.7099,0.5575,0.1644,0.8434,-0.5115,101,849,702,904537004
8509866678,85,9866678,-1,96.6982,823.4565,688.2612,-57.96,6.98,399.95,28086,2.43599992E14,2.80300001E14,1.064,1309.0,1049.0,4.833,0.1248,0.6195,0.0652,0.5836,0.6479,0.4644,0.616,0.6927,-0.3751,99,843,704,904908310
8509867885,85,9867885,-1,76.8848,845.1981,690.2288,95.18,-60.75,-303.22,7285,6.3180001E13,6.7320001E13,0.6635,774.5,730.1,7.67,0.0139,0.2865,0.0306,0.341,0.7603,0.6148,0.8615,0.2691,0.4306,78,865,706,904782405
8509868121,85,9868121,8509866678,96.6497,823.3822,687.6242,1154.68,229.82,-1237.21,42,3.64200002E11,6.5079999E13,0.2164,117.4,130.4,24.86,0.0887,-0.653,4.0E-4,0.0755,0.8153,0.6792,0.9793,-0.1809,-0.0914,98,843,704,904908305
8509869231,85,9869231,-1,116.3158,864.9417,694.5714,-2.71,-105.82,-117.79,10797,9.3630002E13,9.9240001E13,0.755,797.2,732.5,2.558,0.1072,0.2872,0.0404,0.467,0.3517,0.2132,0.6764,0.6741,0.2967,119,885,711,904661237
8509869486,85,9869486,-1,42.7097,848.4844,704.9417,-989.06,-452.68,1048.5,8402,7.2860001E13,1.06599998E14,0.7734,903.5,694.6,5.97,0.0523,0.87,0.0761,0.4081,0.9103,0.7222,-0.2628,0.0651,0.9626,43,868,721,904018894
